comment,rating 
"This drug hugely intensified my anxiety to the point where I wanted to die, and I started to become suicidal when I never have before.",1.6666666666666667
"This medication has caused uncontrolable ""jerking"" when sleeping. It has also caused a sleep disorder that I did not have before taking this drug. I could not stay awake and was falling asleep while working and actually talking to people. I would also fall asleep while driving. I now HAVE to take a drug to keep me awake during the day. And I only took it for a very short time and I ""felt"" as though I just had to stop taking it. My whole body hurt - all over in all of my joints. In my opinion, this is a terrible drug and should not be taken by anyone!!",1.0
"When I first took it it made me sleep for 4 days, second time I took it it made me sleep for 3 days.",1.0
"I took 2mg for 21 days combined with 60mg of cymbalta. on day 21, while driving, I blanked out for a few seconds. I came to on the opposite side of the road, got out of the vehicle with it running,finally ""woke up"" and tried to catch my vehicle. Thank God He was with me. Nothing serious happened. It's like a dream. I tell everyone please do not take this drug. Please. It took over a week to get out of my system. I still have not driven. I want to be assured I am cleansed of that poison. I did not fall asleep. I had felt strange before this happened. ",1.0
"Abilify 5mg added to Cymbalta was the best treatment for me.  I have been taking both for years and have had the huge weight of depression (Severe) lifted.  I think Abilify 5mg and Cymbalta 60mg together has helped me so much.  I have slight trembling in my hands, but I don't care; rather have that than crippling depression.",5.0
"very bad drug! caused leg muscles to hurt, can not sleep, can not stay awake during the day, drowiness, did no help at all with my depression. I refuse to take this drug anymore. 

Not safe to drive a car, should be given a DUI if on this drug and driving!!!!

Depression is better feeling than how this drug make me feel.",1.6666666666666667
My husbands psychiatrist added abilify to intensify his Zoloft and he tried to kill himself.  I do not no how the FDA can approve this medication.  I guess if you put on the warning label could cause suicidal thought the drug company protects themself from liability.,1.0
"I thought that this medication would work at 5mg because the 2mg wasn't working.  At 5mg I noticed nausea and felt more fat that usual.  After weighing myself on a scale, I found out I gained 10 pounds (and about a pants size) in 1-2 months!  It's a shame because I feel that at a higher dose it could have maybe worked.  I have not found a medication to work for a prolonged period of time,",3.0
"After taking Abilify, I experienced Acute dystonic reactions(contractions of the tongue, face, neck, and back) and oculogyric crisis(eyes locked upward). I can't begin to describe how terrifying those experiences were for me. My mom had to drive me to the emergency room because I was having these 'episodes' too frequently. I thought I was epileptic or something, but turned out it was from Abilify. I couldn't believe my psychiatrist never once mentioned the side effects associated with Abilify. As a nurse take my advice and check the side effects before taking a drug. Sometimes the risks outweighs the benefits. ",2.3333333333333335
"I will say I WAS satisfied until my friends and family told me I was like a zombie and would just walk slow and basically seemed ""mentally impared"" It may have been too much of a dose.",4.333333333333333
"My mom passed away in April 2012 and I had been her care giver for 7 years.  I thought I was doing pretty good until about two weeks ago when I just couldn't get it together. I couldn't stop crying and I just wanted to curl up in a ball.  My counselor said I was in such a depressed state that I needed to see my doctor.  He started me on abilify 5 mg. and it's been 10 days and I can't believe how wonderful I feel.  More energy than I've had in 8 mos and back to my fun loving self.  I do have a problem sleeping, but I take xanax at night and that seems to do the trick and celexa in the mornings for anxiety.  Thank you",4.0
"Abilify gave me hand tremors that persisted even after I stopped the drug. Psych then prescribed saphris which works very well for me, but I only take it at night because it's very sedating. It's corrected my sleep/awake cycle. I fall asleep in 15-30 minutes,get up 8-9 am. and stay awake all day. Give it a try--it may work for you.  ",1.0
"Prescribed 5mg daily and took for a month.  No effect or side effect noticeable so we discontinued it.  One time I took 25mg to see if it would still be ineffective.  Very tired the rest of the day.  Not really a lowered mood, but tired and more unmotivated than usual.  Overall, Abilify was ineffective for me in the little time I was taking it.  But to be fair I was on a low dosage amount and didn't stick with it very long so maybe I didn't give it that fair of a shot.",2.3333333333333335
,3.6666666666666665
my wife was prescribed abilify for depression and it has been the worst thing see has ever been throughshe has not lept in over a week has the worst case of restlessness i have ever seen she cannot sit or lay down for more than 10min without havng to get up and walk around the house which doesn't sound to bad until you add in the fack of extream panic attacks and no sleep for a week.then you basiclly get a zombie walking around who's having hallucinations and freaking out because she no longer knows what day it is or whats going on.she and i both agree that we wouldn't wish this on our worst enemy.for the people it helps you are lucky but for us it has been the worst experience of our lives and it's not even over yet this is day 8 and she hasn't taken it in 5 days and the side effects have not let up yet.i cannot leave her alone because i'm worried she might kill herself to get relief from this.if you are thinking about this medicine please follow all other possibilities first you may end up with more problems than you started with,1.3333333333333333
"I am now on day 7 of starting Abilify in addition to my long term Zoloft 150mg of 10 years. The Zoloft wasn't as effective as it used to be, so the Abilify is being used as an adjunct.  So far so good and, as expected, I am getting a few minor side effects that i am monitoring like a hawk!  So, I have been taking 1mg up until last night when I (under psychiatrists direction) took 2mg. He wants to slowly up it until we feel it is effective for my depression -- oversleeping, zero motivation, indecision, low productivity. So far so good, the side effects I had experienced from about day 3 to day 6 have almost completely gone (headache, dizzyness, little bit of drowsiness).  I did develop a little bit of hand tremor if i really look for it when i hold out my hand.  On the positive side my motivation has increased some, my indecision has improved a bit, and i have no need to nap in addition to a 10 hour nights sleep!  I think I have a ways to go in terms of improvement, but its been a good start. I will post again in a few days and if interested you can view my post of Nov. 10th.  Good luck.  From, huck   ",3.6666666666666665
I was on Abilify for over a year as an adjunct to my anti-depression medication.  It worked well and was effective.  Then I started getting a lot of symptoms that were diagnosed as Parkinson's.  I was taken off of the drug (not easy thing for me) and it left me with a tremor in my hands (particularly the right hand) and some gait problems.  The neurologist I see now prescribed a beta blocker for the tremors and they are much improved.  We are still working on the gait. Make sure you understand the side effects before making the decision to take Abilify. ,2.6666666666666665
"makes me able to concentrate
trouble sleeping stay awake longer then i usually do, normally i require 8 hrs of sleep, now i am staying up later and getting 2-3 hrs less sleep.
slight trembling feeling",4.0
"I am on day 3 of starting this med in addition to sertraline 150mg.  The AD just wasn't working like it should after being on it for 10 years.  I am a little drowsy with the 1 mg of Abilify so will start taking it at bedtime versus in the morning.  Already I have a bit more energy, so we'll see.  Hopeful, but cautious.    ",4.0
"My psych prescribed this for bipolar depression and from the reviews I've read, people either love or hate it. It gave me the ""shakes."" I was sent to a respected neurologist who diagnosed me with Parkinson's. After a month off the drug, he then said I didn't have Parkinson's but had essential tremor, a difficult, but harmless condition that makes my hands tremble when I hold anything stationary like a phone receiver or papers. I went through a month of @*&& worrying I had Parkinson's and ended up with a condition I didn't have before Abilify! Try it with caution. It may work for you, but it definitely wasn't good for me.",1.0
Nice !!,2.0
"Spent my days trying to get out of bed for a long time, the last 3mths. had worsend till I'd just cry while even taking a shower. No shopping, no cooking. Lost, at least, 40lbs. laying in bed! So, yeah I was down. Within taking Abilify for 4 days, I began to notice a change. I could stay up for longer periods of time. Then by week two, I was actually ""wanting"" to do housework, stay up, talk to my family again! My doctor had tried several other meds, but nothing worked. She kept trying and I grew more depressed, thinking there was no hope any longer. So, to those of you who feel like there's nothing that can work for you, please at least ask your doctor about this medication. Don't know how long I'll be on it, because it is very expensive without insurance. But, right now, I'm blessed to be helped with being able to take it! 
As far as side effects.....the main thing I've noticed is that I get fidgety for a few hours, but if I get up and do some more work or a hobby, I don't notice it so much! I've been severely depressed for 3 yrs. now. So, yes, this is a God send to which I thank Him for.",5.0
"The abilify helps me stay focused and helps to decrease my episodes of ""manicky"" behavior like shopping online charging up all my credit cards. The dr. seems to believe I am bi-polar lond with my depression and anxiety.",5.0
"I was in shape and eating right when I began taking it. I ended up unfocused in this weird starving and uncomfortably hungry state with a swollen salivating tongue, gained 20lbs in 4 weeks! I broke down and began to cry at the point I realized I could't deal with the side effects any longer. This is yet another 'miracle' antipsychotic that was DOA. ",1.0
"I've been on Abilify for 2-3 years. It dosen't really seem to work as well as Lithium as I was on Lithium prior to Abilify. It may be the drug for bipolar, but I still don't trust it. It can trigger diabetes and tardive diskenesia or something like that. I don't like these risky side effects. I still have breakthrough episodes although they are mild, I still don't want to experience them. Considering going back to Lithium as a mood stabilizer. Drug is too risky in high doses.",3.0
I feel the drug helps me in general. I don't  notice any side effects. I take t he drug with other drugs.It combats anxiety and DEpression.,4.0
"I think this medicine is helping me with my depression. The one thing that I cannot stand is the uncontrollable foot tremors. I feel like I constantly have to move my feet or else. Also, I have an increased appetite which as someone who suffered from an eating disorder I do not like.",3.6666666666666665
"I have been taking between 2.5 and moved up to 5mg of Abilify over the past month. i am very pleaed with the motivation and enjoyment of life that it has helped bring back. My only problem is that I am very restless and have to get up and move around a lot. This occurred at 2.5mg as well as 5mg with no difference in degree of restlessness. I am going to try stretches and relaxation techniques to try to allow myself to stay on the med. Also, the price is outrageous. I have no insurance and do not qualify for assistance. Good luck everyone!",4.0
"This drug has helped me in combination with Effexor and Wellbutrin. It helps lighten the dark moods and I guess I've been lucky, but I've not had any bad side effects.

It is very expensive, but I am getting help from the manufacturer. I lost my insurance when I lost my job four years ago.",5.0
"First off, my main complaint for Abilify is it is ridiculously expensive.  I had to beg samples from my PsychD for a while because she insisted I stay on it, but had no insurance.  At first it seemed like it was the perfect drug, but after a couple weeks I had to knock the dose from 5mg to 2.5 mg (just broke them in half)  It made me hyper and edgy at 5mg, and I had nerve and joint pain.  After time, even the 2.5mg made me edgy if I took it daily.  Another doc added Zoloft 50mg and it seemed to help.  I had insurance for a while from my job, but ended up losing it once again, so I tried to get OFF the Abilify, and ended up in the hospital, after being on it for over a year.  If taken alone, I had to take it at maximum every other day, then add Cymbalta, and I had to take it EVERY day with that to counter the effects of the Cymbalta.  It's just been a screwed up ride.  All told, I was on the Abilify for almost 4 years.  Once again without insurance, I can't afford it, can't take it more than 1-2x a week or I get edgy and nasty, so doc has switched me off of it.  It can be an amazing aid when combined with something else but watch your blood sugar, and your weight.  I gained 60 pounds while on it, and it is nigh impossible to get back off.  ",3.3333333333333335
"My husband suffers from major depression.  His doctor added this, and increased the dose over two years.  Everybody PLEASE note how they've changed Abilify's commercials and the warnings.  There's a reason for this!!! My husband has now been weaned off this drug and may be facing permanent disability.  His therapist tells me she warns all her patients against using it.",2.3333333333333335
"I took this to help with depression. Like many have said, it changed my life and I finally felt motivated to do things, and it gave me energy to get up and get going in the a.m. The PROBLEM (very important here) was that I developed uncontrollable foot tremors and then tremors in my right jaw.  Toes clenching and jaw clenching.  Went off of it, but still have it.  This is PERMANENT.  Don't use this drug!",3.0
"Generic for Abilify (Aripiprazole) is an antipsychotic drug prescribed to treat mental disorders such as schizophrenia. It may be taken along with antidepressants to obtain additional relief from persistent symptoms of depression.
http://www.internationaldrugmart.com /abilify.html",5.0
"It feels odd to review a drug, but I have had such a positive experience with this one I thought I should share it. I have tried many different combinations of meds to treat my depression and hypomanic episodes. I have finally found a combination that works for me, and it was Abilify that changed my life in the most profound way. It was as if I had been looking through things through a dirty window my whole life, and all of a sudden it was clear as day. I feel capable of doing things I had been previously intimidated by. I am on other medications that are equally important to my symptom management. I just happened to be especially impressed with how easy this drug was to take, and how quickly and effectively it improved my quality of life. ",4.0
"makes my heart race and i only took one 2mg tablet, very light headed when standing",1.0
"It's hard for me to rate this drug. I'm on a regiment for panic disorder using Effexor, Klonopin for about 8 months and just in the past 2 months Abilify has been added. The reason it's hard to rate it is because I noticed that progressively I've been feeling better even before taking Abilify. Whether or not this is accelerating the process...I don't know. What i do know is that I'm trusting my psychiatrist because I feel a hundredfold better than before starting any med.

Only thing i noticed is that i sometimes feel restless, or i wake up early. But that isn't really a bad thing, because it saves me from hearing the buzz of the alarm clock.",4.666666666666667
"I now look forward to getting out of bed everyday!  I had been on Serequel XR for a year or so and I was always so tired and uninterested in things.  Within 2 weeks of taking Abilify, I had TONS of energy (my house hasn't looked so good) and I'm actually smiling and laughing again.  Thank you ABILIFY!!! (I take it in addition to 200mg of Zoloft)",5.0
"i just started taking this and im not sure to take it during the day or at night....but i am taking it...noticed during the day, along w my zoloft i feel nauseas...hoping for the best",2.3333333333333335
loss of hair,2.3333333333333335
"although my Dr disagrees with my assessment, when I was on this drug, I was unable to eat. I was ALWAYS nausious. All I was able to force down was VERY watered down cream of mushroom soup. Took me ALL day to get 1 can down. I could only handle 1 spoonful at every hour or so, even that made me wanna puke. As I said, my Dr said it wasn't a possible side effect, but it was the only thing that had changed, and it began about 48 hours after I began taking it. After I quit taking it, things went back to normal in 2-3 days.",2.0
"Never in my life have I known the feeling of getting out of bed and looking forward to ANYTHING.  This drug has been amazing for me.  I plan things, I enjoy things and I actually have a life.  This website and other reviews aided in my deciding to ask my doctor for Abilify and I am so thankful!  I hope it continues to last for me.",5.0
helps me cope with daily functions,4.0
"tongue swelling, ",3.0
i cannot tolerate sugar,3.6666666666666665
"Noticed immediately an improvement in my mood.  Sleeping better and longer.  Have had intestinal pain though.  Might be the heat, or possibly need to lower the dose from 10 to 5 mgs.  Will ride it out and see...",4.333333333333333
It causes sleeplessness.,3.0
"I turned quickly and fell to a cement floor. I fractured my left wrist and 3 surgerires later I still only have 90% use. WARNING!!!!
NEVER NEVER NEVER take this shit.",1.6666666666666667
,5.0
"Added Abilify to Cymbalta to replace Geodon, because I continued to have urges to hibernate and overeat, missing 20-25 hours of work per month. Abilify worked very well, but as a diabetic it raised my A1c from 6.9 to 9.7 and I gained over 50 lbs in 6 months despite remaining on my diabetic regimen. Insulin needs skyrocketed and insulin resistance stayed high for over 9 months after discontinuance; A1c now finally back to 7.1 as of 4/2012. Psychiatrist replaced Abilify with 20mg of Adderall which I take at 6am with great effects, no jitters and no addictive feelings (but still sleep all day if I don't take it). For all this physical insult I paid co-payof $375 for 90 day supply of Abilify. The Adderall comes generic for $12.50. But I still have to fight to lose the Abilify weight the hard way on my own!",2.3333333333333335
,4.0
,3.6666666666666665
very good medication that works,4.333333333333333
"I am not diabetic but my blood sugar went up above 300 while taking this med.  Be cautious!! This med didn't help my depression at all, plus it was outrageously expensive!!
",2.0
this medicine is really awful within my first few mins of using it i literally felt like I was coming out of my skin. I would not suggest this terrible drug to anyone. If you know what's good for u I would NEVER USE IT!!!!!!!!!!!,2.3333333333333335
,3.6666666666666665
"I've only been taking Abilify for about 2 weeks but I don't think I'll keep taking it. So far I've had several of the side effects and a few I haven't seen listed. I'm getting really bad headaches with it (already have more than occasional migraines)and horrible stomach problems (the other side of constipation) I'm having more muscle stiffness than usual (already have fibromyalgia) and wanting to eat CONSTANTLY. I normally don't do that. From last fall to this spring I had lost between 35 and 40 lbs, now I'm gaining it back. I'm going to stop taking it while I'm ahead. Weird thing is, it didn't help with the depression that I noticed. Maybe all the side effects over-rode the ""go gettem"" attitude it's supposed to help with??? Anyway, didn't work for me but good luck to those it has helped. Got to say, it's not for everyone.",2.3333333333333335
I had immediate improvement in my depression.  It worked like a miracle drug for me.  Only one problem---too expensive.  I can't continue taking it due to high cost even the co-pay and insurance was ridiculously high. Had to discontinue use.,5.0
I hate being on this pill it makes me fat and the price of it is crazy $500.00 no way am I paying for this!!!!,3.0
My doctor added abilify to my Celexa after my Celexa seemed to lessen in effectiveness.  The difference is amazing! I feel like my old self.  ,5.0
Had some side effects that are making me feel bad,2.3333333333333335
"Major weight gain.  Swelling of hands, feet, and ankles.  Worse in hot or just warm weather.  God Awful",1.0
"Taking 2.5mgs felt really good within a few days of starting,I have now developed some side effects blurred vision is the main one because i feel like I am living in a fog with nausea most of the time and headaches. I sure hope I don't have to stop taking, but I am not feeling as good as did to begin with.",4.0
"I have been taking 20mg Lexapro and 300mg Wellbutrin XL for a number of years successfully.  The past year I've been forcing myself to 'suit up and show up' even tho all I wanted to do was stay in bed. My doctor added Abilify and within 2 days I felt like my old self with abundant energy, more self confidence and no more anxiety. The future looks bright, like someone turned on the sun. Downside -- can't stay asleep, no appetite and am losing weight, my mind races at times, almost manic. Since I'm still new to Abilify (1 month) my shrink may have to tweak my dosage to relax the racy feeling.  ",4.666666666666667
"Worked fine for a while I though. Started noticing uncontrollable leg movements, I could not keep still. Also have lost 20 lbs since stopped taking it 5 mos ago, back down to normal weight. Was a boost for my Pristc 50 mg now I take 100 mg, Im doint great.No more dancing in one place. ",3.6666666666666665
this medicine has been wonderful for me. i went from not wanting to get out of bed and having no interest in life to finally enjoying life! it has helped me be more social and it has even helped with my panic/anxiety. i seem to no longer have uncontrollable thoughts. im falling asleep better at night. the cons so far - staying asleep. it's as if i have too much energy now. i do wake up periodically through the night wide awake but have no problem falling back asleep. i almost have too much energy. im very go go go and always looking for something to do. overall i would highly recommend this drug!,4.666666666666667
"it has helped to change my thinking, thus dramatically changing my life!",4.333333333333333
It is a powerful drug and I don't like being on it.  It fogs my head and has led to weight gain.,3.3333333333333335
"I have been taking Effexor 300 mg daily. I noticed my depression increasing, an inability to get up and get motivated to do anything! I saw the commercial for ABILIFY and finally asked my shrink about it. She said,""oh sure, let me give you some samples."" Why didn't she suggest adding 2MG of Abilify in the 1st place since I have been complaining about my lack of energy to even make something to eat for months.  Although on Abilify 3 weeks now, after 1st week, I definitely noticed a difference in my demeanor for the good. Actually felt like getting out of bed & getting something done that had been sitting around for months and not done.  Now on week 3 I am  simply amazed at the 360 I've done since on ABILIFY!!!  My depression is better, my mood swings are more controllable, my activity level has increased quite a bit.  I'm elated, so far, as to how well ABILIFY is working with me!  Now, could someone fix my lower back and my knee I had arthroscopic surgery on in October, 2011 and still is giving me problems?  LOL.  I HAVE TO SAY TO AT LEAST GIVE ABILIFY A TRY.  I AM ON 2 MG AND AM VERY SATIISFIED!!",5.0
"I HATED Abilify. I took it for 4 weeks, and my depression hadn't been THAT bad for a long time. I intended to self harm, which I haven't done in a year, and I thought seriously about suicide. The first day after not taking it anymore I felt 100% better.",2.3333333333333335
"it works well on my patient, he is much better now that he is taking abilify.",5.0
Good,5.0
Facial tremors started 14 days in. Ceased treatment immediately.  Tremors continued for several weeks after treatment.,3.6666666666666665
"as a boost to Cymbalta.  Only taken for 2 weeks so far, but I notice a difference in my enery level and mood-for the better!",4.666666666666667
"Had severe allergic reaction. Almost died. Hallucination, confusion, suicidal thoughts, excessive sweating in palms.  Hands drawn up, ankles swelled & feet to where I had to wear a man's size 7W shoe.  2 sizes larger than normal. difficulty urinating. muscle spasms. Pretty much 95% of the side effects that could occur did occur.  I went off 2 mg.Dr. had me discontinue w/o cutting back.  My arms and hands drew up.  Had to take cogentin, vistaril, and valium to counter-act the muscles drawing up.  I continue to this day to take these medications.  It was a yr ago in January that I quit taking this medicine.  I wasn't even on it for 3 weeks.  It has taken over a yr. to get mobility back.  In the first month of quitting ablify, I could not use my hands.  My mother had to feed me, bathe me, dress me.  I could not do anything for myself.  I couldn't walk down my stairs, so I was house-ridden for an entire month!  I did not sleep for several days.  I could not lay, or sit.  I had to stand up 24 hours for 3 days. My mother finally got me to sit on the sofa. I could not lay in my bed. I am not 100% back to normal yet.  I am in severe pain.  My muscles still spasm especially legs, shoulders, glutes. I was taking remeron along with abilify.  I would not recommend this drug to anyone. My cousin's girlfriend had a bad experience with this drug as well. I lost over 100 lbs in less than six months after stopping abilify.  20 pounds in one week. ",1.0
"I started this medicine a year ago, It did not help my depression symtoms at all, in face it heightened my symtoms. I also developed a rare condition known as tartive dysconeisa. After that i stopped taking it.",1.0
"Been on it 6 years.  Have gradually reduced the dose as I don't believe it ever worked on my Anxiety.  Seem to be better from the Anxiety the lower the dose.

Now find I have Liver ALT/AST problems and wonder if it was this drug !",1.6666666666666667
"after a week I could tell it was working along with my other meds, it has made a great differnce for the better in my life.",5.0
,5.0
"I took the medication to enhance one of the antidepressant medications of Cymbalta.  I found that there were no positive or negative things to say about the medication.  It did not enhance, nor make me feel any different than the time I was not taking it.",3.0
,5.0
very efective. went off because of driving truck. anxiety and depression came back. Now I dont know what to do.,5.0
"feel better than I have in years.
",4.666666666666667
"I took 1-2 mg. of abilify daily for 3 months.  It helped with my depression & had less side effects than SSRI's.  But it caused me to have severe inner restlessness that caused MAJOR PANIC.  I have been off of it now for 2 weeks & I am not having the major panice anymore.  I thought at first it was going to be a drug for me, but it's not.",2.6666666666666665
,2.6666666666666665
While Abilify helped as an additional medication to treat my depression I experienced a side effect that was not listed. I had periods of inappropriate/uncontrolled aggressive behavior directly related to this medication and was disappointed that I had to discontinue it's use.    ,4.0
has helped a little.,3.0
,5.0
Recently prescribed to replace lithium. Started with 2 mg recently increased to 5. past week felt like my head was going to explode. constantly feel like snacking can't concentrate. dropped back to 2 mg today some improvement. taking w/ celexa lamictal clonazepam. THIS MED IS DANGEROUS !!!!!!,1.6666666666666667
"I've been diagnosed with Chronic Depression; that can be pretty severe.  I started taking Abilify about a year and half ago and felt like a new person! Now..not so much.  I take 5mg with Pristq and Wellbutrin.  I feel like it is not working anymore and my depression is getting worse.  I have gained 20 pounds since taking it and being disabled and on Medicare the expense of Abilify keeps landing me in the the donut hole.  Not a happy camper, but so afraid to change medicines because it always seems to put me in a mental emergency!",1.0
"I resisted/refused Abilify for 3 years as recommended by my MD  (psychiatrist) to supplement my Wellbutrin and Klonopin regimine which wasn't working. I have felt this med to have helped my mental state and attitude tremendously in the ONE month i have finally taken it. I had suffered from bad depression and lack of motivation which left me hopeless. My only concern is i had blood work and have protein in my urine/UTI and am afraid it may be affecting my kidneys.,, but no medical proof that Abilify is causing this. I am afraid  of the weight gain i read about. I have also had swelling. Overall worth it though!",4.333333333333333
"I was prescribed Abilify to work with my Zoloft for depression, anger, irritability, & rage.  I was only on 2mg for one month.  I went into total manic state the entire month and it did nothing for my anger, irritability and rage problems.  I had never had a manic episode in my life until I took Abilify and I haven't had one since.  I actually changed Psychiatrist becaue of this incident it was that horrifying.",1.0
"I was diagnosed with severe depression.  My doctor prescribed me Prozac.  It did absolutely nothing for me.  I was then prescribed Zoloft.  Alone it did nothing so my doctor added Wellbutrin, Ativan and Ambien to help all my ailments.  That cocktail did nothing help with the extreme exhaustion or motivation.  I told my doctor I was frustrated and wanted to stop taking all meds if I wasn't going to feel better.  I don't want to take pills just for the sake of taking pills.  My doctor then prescribed Celexa.  Still not much difference.  Then, he prescribed Abilify in addition to the Celexa.  I have been taking it for 2-1/2 weeks now.  It seems to be the only thing that has taken away the tiredness.  My mood has definately improved.  Every one around me notices the difference.  For the first 2 days I had a headache, but that went away and I have had no other side effects.  I would like to continue with this treatment and hopefully the effectiveness doesn't wear off after time.  I take 5mg a day.",4.333333333333333
yesterday was the first time I ever used this drug and I tell you what I never felt so alive and HAPPY and chilled out no anger yelling cussing.... just a diffrent side of me that I never seen before it is like being reborn all over again...so if you ever get to use this drug you will see a happer person inside of you now I know I just started this pill yesterday and I need to give it some time to get use to it but just feeling that chilled out feeling inside just turned me all the way around...  ,5.0
"I have been taking 2mg-5mg of Abilify to ""amplify"" my Effexor 150XR BID for almost 3 years and it works very well for my ""Major Depressive Disorder"".

The variable that has changed how much Abilify I take is whether I am taking generic Effexor XR or the Brand, in my case and in my opinion.  Thus, I need more abilify if I don't have the brand name drug.
  
I also notice more side affects at 5mgs.  For example, the company warns in their side effect literature that diabetic type symtoms are possible.  I have noticed these very symtoms, such as increased hunger, thirst, urination, swelling of extemities, craving sweets, etc.  Have others noticed this?  I gained 10 pounds in the last month so I am going down to 2 mg. after I check with my doctor for his approval in our overall treatment plan.  (Anytime I have tried to play doctor by myself it ends up in disaster!)

I will be checking back if other people have these symptoms that lead to weight gain.  I can loose 10lbs. quickly so I am not going to stress over it, this combo of meds works the best out of sooo many I have tried. 

 Good luck to everyone else our there!
",4.333333333333333
"This medication has been great for me.  In one week I feel like a different person.  In the past I have tried about everything out there for depression and nothing ever worked very well for me.  I am so happy and feel great. I was depressed, crying, and just laying in the bed.  I didn't feel like doing anything.  My life has turned around in just one week on just 2mg. ",5.0
Developed symptoms of Parkinson while on abilify that stopped as soon as the drug was stoppied. ,2.3333333333333335
I have tried different medications for depression/anxiety and this one is a noticeable difference. I would recommend for anyone with depression and/or anxiety.,4.666666666666667
"I have been taking this medicine for 2 months.I honestly don't know how I ever lived without it!I feel ""Normal""for the first time in my life!One big plus for me is that I have lost weight on this medicine!I do get that restless feeling but it is bearable for me.",5.0
"I am on my 10th day.  I am feeling better.  I feel more calm & it is helping me sleep.  I do feel a little more tired & sometimes a slight headache, but I can handle it.  I have never been able to take SSRI's because of the side effects.  This doesn't have hardly any side effects on me.  It is a good drug for me so far.",4.0
Worked great. I felt so much better and able to do so much more on life. One problem I put on 5lbs but my Doctor did warn me of this problem.,4.0
,5.0
"I took this drug for about 2 years. This drug was added to another drug I was taking. While taking this drug I would have to force myself to get out of bed. I had to force myself to do just about anything other than sleep. I gained about 30 pounds as well. I also became more depresed than I was when I started the drug. I found this out by forgetting to take the drug for a few days. I felt much better off of it that on it. Both myself and my doctor decited this was not the durg for me. I had an awful time on this drug and had thoughts of suicide and just didn't want to do anything. If you are on this drug, make sure you watch your moods and keep a record of how you are feeling. If you start going into the dark hole, you can catch yourself before you get so lost you can't see your way out. ",2.3333333333333335
"My doctor added this to my effexor and I finally am feeling much better and it really helped with my depression.  The cost is an issue as I am on Social Security Disability and when I am in the ""donut hole"" my insurance company wanted to charge me $700 for a 3-month supply.  Luckily my doctor is giving me samples until the first of the year!",5.0
Feel kind of aloof. Disengaged. Don't cry anymore. Just here.,3.3333333333333335
"Abilify is HORRIBLE!!  I was on it for a year and it made me feel restless, anxious, and nervous.  I was totally unable to sit still and felt like whatever I was doing, I wanted to be doing something else.  So, I was never happy with what I was doing.  Abilify also gave me an insatiable appetite.  Although I only ate 1400cal/day and kept a daily dairy of my calories, I still gained about 15 lbs.  My doc put me on Chlonipin because of my anxiety, which made me 10X worse.  I ended up in the hospital Oct 2010 suicidal.  I had had a problem with Chlonipin about 10 years prior.  The doc there took me off Abilify and Chlonipin and put me on Seroquel and Prozac.  I've been on this combo for a year and feel better than I've ever felt in my life!  I also lost the Abilify-related weight gain and have a normal appetite. I can't believe that I withstood a year of taking Abilify.  It was a nightmare!",2.3333333333333335
"I've only been on it for 2 weeks. I felt much better after 1 or 2 doses. (2mg)I have battled depression for many years and so far this seems to be a miracle pill. I am also taking prozac and ritilan. Side effects are tolerable. The first week I wanted to eat everything in sight, but after 2 weeks it's not so bad. I eat very healthily so I have not gained any weight, I just eat more. The bigger issue is waking early; I wake up at 4:30 am like I've set an alarm clock. That's 6 1/2 hours of sleep with no naps. I am however enjoying the quiet time to read and pray. Overactivity was an issue for about a week but that seems to be susiding, although I've cleaned out the garage and basement! My spouse has noticed the difference in mood and energy level. Overall I'd give it a 9 out of 10! Thank God for the person responsible for developing this little pill!",4.333333333333333
"I was very hopeful when I started this medication for the first few weeks or so, but then the side effects kicked in. Everything the commercial spoke about as it relates to side effects, I experienced and had to be hospitalized. I did begin to feel better taking Abilify but after what I went through witht he side effects, I am afraid to take anything else as an antipsychotic.",1.0
Using Abilify with another depression drug has helped me so much. Without the Abilify I am back to being very depressed and crying. Don't think I could make it without Abilify.,5.0
"I have been on the dosage of 20mg of abilify for years. I am a white female, 5""3',weighing about 135 LBS, 53 yrs. old.  I also take Cymbalta 30mg. I have found just recently, that this medication SHOULD BE DISOLVED ON THE TONGUE, and NOT SWALLOWED!!!!!  I found this out by reading the white dosage information inside the box.  This medication has really worked for me very well. I just read some disturbing comments from other readers on this web site, concerning the adverse side effects. I have been diagnosed with fibromyalgia in early June of 2011, and I just read from another patient, that THIS DRUG MAY CAUSE SERIOUS NEUROLOGICAL SIDE EFFECTS, HENCE MY FIBROMYALGIA????????  Just worried now.",4.0
"I was impatient. I felt like my body was going, going, going, but my brain was off. I started having involintary muscle movements of my neck, face, legs, etc. It was horrible. It made me feel so uncomfortable. I couldn't rest. I couldn't stay still. ",2.3333333333333335
"I'm very happy with Abilify. This medication has given me a LIFE I could only dream of...I never realized just how depressed my life really was. I had and that was HAD side effects but they went away in a couple of weeks. I had muscle spasms in my arms and legs but i was happy. To me it was a small exchange but they went away. As for the cost, my Dr. gave me a discount card and with my insurance i only pay my co-pay of $15. The company helps with the cost as long as you are not on state insurance. If anyone is depressed and wants a life get Abilify, it gives you the ability to Live.........",4.666666666666667
"The medication helped with my depression but, unfortunately it caused severe swelling(3+ pitting edema) in my feet and ankles. I had to stop the medication because diuretics did not reduce the swelling.",2.6666666666666665
